stop_id,stop_name,lat,lon,mode
11533,arena,45.47522926782076,9.18157025170724,tram
11535,cairoli m1,45.46815957117155,9.181930875941704,tram
11536,cairoli m1,45.468313734990446,9.182578686466965,tram
11541,lanza m2,45.47199799207993,9.182048643414484,tram
11542,lanza m2,45.47219197535332,9.181967838276988,tram
11544,via cusani,45.46886445187909,9.184554650682662,tram
11546,via cusani,45.46884117578953,9.184833167968163,tram
11547,via cusani,45.46938518368561,9.18517554397744,tram
11548,via cusani,45.46952911116477,9.185230382817346,tram
11557,teatro alla scala,45.46638177706048,9.188888157447282,tram
11558,teatro alla scala,45.467576994365245,9.190046631454276,tram
11560,montenapoleone m3,45.46930642086593,9.192004890696548,tram
11570,p.za lega lombarda,45.47812482392751,9.180776512107071,tram
11572,p.za lega lombarda,45.47872181271618,9.180743935997134,tram
11573,v.le montello,45.47987787644189,9.18110108468675,tram
11574,v.le montello,45.48024701416969,9.181039889499262,tram
11575,p.le baiamonti,45.481664021867225,9.181444132062362,tram
11577,p.le baiamonti,45.4831068841092,9.181527435465505,tram
11587,via farini via ferrari,45.4851500972392,9.181852403671645,tram
11588,via farini via ferrari,45.48546482140464,9.182047673123732,tram
11608,via bernina,45.495611838336465,9.180949841735748,tram
11609,via farini via valtellina,45.489054333796,9.182911289111962,tram
11610,via bernina,45.495621351880054,9.181569586971792,tram
11611,via ugo bassi,45.48867730387098,9.18332549678961,tram
11612,via farini via valtellina,45.4893054836904,9.183150496607023,tram
11613,via farini via alserio,45.49098974364801,9.183832084479816,tram
11614,via farini via alserio,45.49160187419151,9.183988346859788,tram
11615,via ugo bassi,45.48880219246709,9.184026532980194,tram
11616,via farini v.le stelvio,45.49433576783999,9.18528274617908,tram
11617,via farini v.le stelvio,45.494597379908576,9.18502205768185,tram
11618,via farini v.le stelvio,45.49483069187968,9.185362755782863,tram
11619,via porro lambertenghi,45.48920738713457,9.186712024911944,tram
11620,via farini v.le stelvio,45.494379765810585,9.18590360246277,rapid_bus
11622,via farini v.le stelvio,45.494537785788864,9.185593764449168,rapid_bus
11627,via porro lambertenghi,45.48909443927795,9.186978789660248,tram
11631,p.le lagosta,45.48963897341251,9.190827286428684,tram
11636,v.le stelvio via lario,45.49325205201046,9.190219202096747,rapid_bus
11639,zara m3 m5,45.492032980217104,9.192173121797197,tram
11641,v.le stelvio via lario,45.493111114427755,9.191072988545054,rapid_bus
11664,v.le ca' granda via cherasco,45.50831932211891,9.191811817452718,tram
11672,v.le ca' granda via cherasco,45.50848475987346,9.19226220632162,tram
11713,via ripamonti via dell'assunta,45.4333161717579,9.201071121319622,tram
11714,via ripamonti via quaranta,45.436146434470416,9.200649290548377,tram
11715,via ripamonti via quaranta,45.43561677237774,9.200625490498505,tram
11720,via ripamonti via noto,45.43143570210281,9.201782632256156,tram
11721,via ripamonti via noto,45.43177940386007,9.201499039467258,tram
11722,via ripamonti via dell'assunta,45.43380206435492,9.201088325921983,tram
11736,v.le isonzo via ripamonti,45.44674522769278,9.197977018981394,tram
11737,v.le isonzo via ripamonti,45.44672945908752,9.197903461874796,tram
11740,via ripamonti via lorenzini,45.44348002293067,9.198896103890084,tram
11741,via ripamonti via lorenzini,45.44328048803333,9.198859562998551,tram
11752,v.le bligny,45.45090604545045,9.193742376802811,tram
11753,v.le bligny,45.45098528274888,9.19439979095626,tram
11754,crocetta m3,45.45542365427531,9.195554496164709,tram
11755,via ripamonti v.le sabotino,45.45090103164595,9.19629857258388,tram
11756,via ripamonti v.le sabotino,45.4506962029816,9.196959069927312,tram
11757,via ripamonti v.le sabotino,45.45116147571736,9.196639965997722,tram
11758,c.so p.ta vigentina,45.45352498699214,9.196210144233184,tram
11759,c.so p.ta vigentina,45.453635659510994,9.19601832189448,tram
11761,crocetta m3,45.455933809596694,9.195599791853091,tram
11762,crocetta m3,45.45614365872691,9.196577317135022,tram
11764,crocetta m3,45.45617131635051,9.196096206429816,tram
11765,via ripamonti via bellezza,45.44831105372781,9.19756358557396,tram
11766,via ripamonti via bellezza,45.44887523839076,9.197298118532354,tram
