stop_id,stop_name,lat,lon
11509,via grossi,45.46557791415665,9.187838159399533
11510,missori m3,45.46020281179637,9.188842210392927
11511,missori m3,45.460495630207866,9.188571157325168
11512,duomo m1 m3,45.463212035597245,9.189723404831264
11514,missori m3,45.46092791205976,9.189938109637188
11515,missori m3,45.460757289224176,9.190403498650744
11519,sforza - policlinico m4,45.45771810164928,9.19309373346517
11520,sforza - policlinico m4,45.458207553886794,9.192461464513851
11521,foro buonaparte via ricasoli,45.467634018953824,9.179824306213852
11522,foro buonaparte via ricasoli,45.46758103888399,9.179170140678158
11532,arena,45.47537190479378,9.181389854529076
11533,arena,45.47522926782076,9.18157025170724
11535,cairoli m1,45.46815957117155,9.181930875941704
11536,cairoli m1,45.468313734990446,9.182578686466965
11541,lanza m2,45.47199799207993,9.182048643414484
11542,lanza m2,45.47219197535332,9.181967838276988
11544,via cusani,45.46886445187909,9.184554650682662
11546,via cusani,45.46884117578953,9.184833167968163
11547,via cusani,45.46938518368561,9.18517554397744
11548,via cusani,45.46952911116477,9.185230382817346
11557,teatro alla scala,45.46638177706048,9.188888157447282
11558,teatro alla scala,45.467576994365245,9.190046631454276
11560,montenapoleone m3,45.46930642086593,9.192004890696548
11566,p.za lega lombarda,45.477903241662034,9.1804143997544
11567,via bramante via giannone,45.47956353647919,9.179918629950532
11568,via bramante via sarpi,45.48155074180805,9.179079980775192
11570,p.za lega lombarda,45.47812482392751,9.180776512107071
11572,p.za lega lombarda,45.47872181271618,9.180743935997134
11573,v.le montello,45.47987787644189,9.18110108468675
11574,v.le montello,45.48024701416969,9.181039889499262
11575,p.le baiamonti,45.481664021867225,9.181444132062362
11577,p.le baiamonti,45.4831068841092,9.181527435465505
11587,via farini via ferrari,45.4851500972392,9.181852403671645
11588,via farini via ferrari,45.48546482140464,9.182047673123732
11608,via bernina,45.495611838336465,9.180949841735748
11609,via farini via valtellina,45.489054333796,9.182911289111962
11610,via bernina,45.495621351880054,9.181569586971792
11611,via ugo bassi,45.48867730387098,9.18332549678961
11612,via farini via valtellina,45.4893054836904,9.183150496607023
11613,via farini via alserio,45.49098974364801,9.183832084479816
11614,via farini via alserio,45.49160187419151,9.183988346859788
11615,via ugo bassi,45.48880219246709,9.184026532980194
11616,via farini v.le stelvio,45.49433576783999,9.18528274617908
11617,via farini v.le stelvio,45.494597379908576,9.18502205768185
11618,via farini v.le stelvio,45.49483069187968,9.185362755782863
11619,via porro lambertenghi,45.48920738713457,9.186712024911944
11627,via porro lambertenghi,45.48909443927795,9.186978789660248
11631,p.le lagosta,45.48963897341251,9.190827286428684
11639,zara m3 m5,45.492032980217104,9.192173121797197
